Date,Alert Name,Asset,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
03:December:2025 00:59:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
03:December:2025 00:59:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
03:December:2025 01:04:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
03:December:2025 01:04:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 01:04:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 01:08:41,Critical 90% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,0.00%,100.00%
03:December:2025 01:09:56,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
03:December:2025 01:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,17.83 GB,174.08 GB
03:December:2025 01:18:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:December:2025 01:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.06 GB,172.85 GB
03:December:2025 01:19:34,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
03:December:2025 01:22:33,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 01:23:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB 
  ServerDetails",90.00%
03:December:2025 01:24:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
03:December:2025 01:24:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 01:24:47,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
03:December:2025 01:24:53,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.76 GB,101.61 GB
03:December:2025 01:24:54,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
03:December:2025 01:24:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:December:2025 01:24:59,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
03:December:2025 01:25:00,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.45GB 
  ServerDetails",90.00%
03:December:2025 01:25:03,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.22GB
Server Details",50.00%
03:December:2025 01:28:48,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 01:29:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 01:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:December:2025 01:29:48,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
03:December:2025 01:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
03:December:2025 01:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/QHlogs,231.88 GB,231.88 GB
03:December:2025 01:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/,231.88 GB,231.88 GB
03:December:2025 01:29:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 01:32:34,Critical 95% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,0.00%,100.00%
03:December:2025 01:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
03:December:2025 01:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
03:December:2025 01:34:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
03:December:2025 01:34:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
03:December:2025 01:34:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,T:,1.46 TB,1.46 TB
03:December:2025 01:36:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"87.32GB
Server Details",50.00%
03:December:2025 01:39:51,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:December:2025 01:39:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
03:December:2025 01:41:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"70.85GB
Server Details",50.00%
03:December:2025 01:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,17.85 GB,174.06 GB
03:December:2025 01:44:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 01:46:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB
Server Details",50.00%
03:December:2025 01:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.09 GB,172.81 GB
03:December:2025 01:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
03:December:2025 01:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 01:49:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 01:54:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
03:December:2025 01:54:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
03:December:2025 01:59:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
03:December:2025 01:59:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
03:December:2025 02:00:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.60 GB,173.31 GB
03:December:2025 02:04:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 02:04:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
03:December:2025 02:05:41,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,19.00 GB,172.91 GB
03:December:2025 02:08:41,Critical 90% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,0.00%,100.00%
03:December:2025 02:09:56,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
03:December:2025 02:09:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 02:13:48,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.21 GB,173.70 GB
03:December:2025 02:16:03,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:18:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:December:2025 02:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.17 GB,173.73 GB
03:December:2025 02:19:34,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
03:December:2025 02:23:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB 
  ServerDetails",90.00%
03:December:2025 02:24:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
03:December:2025 02:24:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 02:24:47,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
03:December:2025 02:24:53,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.76 GB,101.61 GB
03:December:2025 02:24:54,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
03:December:2025 02:24:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:December:2025 02:24:59,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
03:December:2025 02:25:00,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.45GB 
  ServerDetails",90.00%
03:December:2025 02:25:03,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.22GB
Server Details",50.00%
03:December:2025 02:26:03,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:27:18,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:29:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 02:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
03:December:2025 02:29:48,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
03:December:2025 02:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:December:2025 02:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/QHlogs,231.88 GB,231.88 GB
03:December:2025 02:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/,231.88 GB,231.88 GB
03:December:2025 02:29:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 02:32:18,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:32:34,Critical 95% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,0.00%,100.00%
03:December:2025 02:33:03,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
03:December:2025 02:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
03:December:2025 02:34:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
03:December:2025 02:34:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
03:December:2025 02:34:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,T:,1.46 TB,1.46 TB
03:December:2025 02:36:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"87.32GB
Server Details",50.00%
03:December:2025 02:39:51,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:December:2025 02:39:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
03:December:2025 02:41:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"70.85GB
Server Details",50.00%
03:December:2025 02:43:03,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.21 GB,173.70 GB
03:December:2025 02:44:18,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 02:44:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 02:46:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB
Server Details",50.00%
03:December:2025 02:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.17 GB,173.73 GB
03:December:2025 02:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
03:December:2025 02:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 02:49:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 02:54:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
03:December:2025 02:54:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
03:December:2025 02:59:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
03:December:2025 02:59:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
03:December:2025 03:04:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
03:December:2025 03:04:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 03:07:34,Critical 95% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,4.96%,95.04%
03:December:2025 03:08:41,Critical 90% - CPU,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,CPU,40 Core,,,,4.08%,95.92%
03:December:2025 03:09:56,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
03:December:2025 03:09:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 03:12:03,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,692.75 GB,D:,346.37 GB,346.37 GB
03:December:2025 03:13:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.21 GB,173.70 GB
03:December:2025 03:18:33,Critical 50% - Disk,CA,172.16.0.189,Fund-Allocation_Backup,BackOffice,Critical,Disk,8 Core,,149.98 GB,D:,74.99 GB,74.99 GB
03:December:2025 03:18:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.17 GB,173.73 GB
03:December:2025 03:19:34,Critical 90% - Disk,CA,172.16.1.147,mailsign,DBA-Team,Critical,Disk,16 Core,,1.76 TB,D:,180.00 GB,1.58 TB
03:December:2025 03:23:26,Critical 90% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB 
  ServerDetails",90.00%
03:December:2025 03:24:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,H:,1.00 TB,1.00 TB
03:December:2025 03:24:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 03:24:47,Critical 50% - Disk,CA,192.168.15.125,alertmanager,Pre-Trade-Team,Critical,Disk,16 Core,,88.03 GB,/,44.01 GB,44.01 GB
03:December:2025 03:24:53,Critical 50% - Disk,CA,172.16.1.122,SMC,Middleware,Critical,Disk,8 Core,,145.37 GB,/,43.76 GB,101.61 GB
03:December:2025 03:24:54,Critical 50% - Disk,CA,172.16.0.177,SMC,EKYC,Critical,Disk,24 Core,,1.50 TB,D:,767.99 GB,767.99 GB
03:December:2025 03:24:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,699.98 GB,E:,349.99 GB,349.99 GB
03:December:2025 03:24:59,Critical 50% - Disk,CA,172.16.0.130,Axel,DBA-Team,Critical,Disk,16 Core,,499.98 GB,D:,249.99 GB,249.99 GB
03:December:2025 03:25:00,Critical 90% - Disk,CA,172.16.12.100,File,Infra-Team-File,Critical,Disk,N/A,,N/A,E:,"90.45GB 
  ServerDetails",90.00%
03:December:2025 03:25:03,Critical 50% - Disk,CA,172.16.0.59,SMC,BackOffice,Critical,Disk,N/A,,N/A,C:,"78.22GB
Server Details",50.00%
03:December:2025 03:29:44,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 03:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,206.43 GB,C:,103.21 GB,103.21 GB
03:December:2025 03:29:48,Critical 50% - Disk,CA,172.16.0.204,SMC-Backofice-Class-APP-Live,BackOffice,Critical,Disk,24 Core,,292.97 GB,D:,146.48 GB,146.48 GB
03:December:2025 03:29:48,Critical 50% - Disk,CA,172.16.0.170,SMC,BackOffice,Critical,Disk,12 Core,,112.37 GB,C:,56.19 GB,56.19 GB
03:December:2025 03:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/,231.88 GB,231.88 GB
03:December:2025 03:29:51,Critical 50% - Disk,CA,192.168.1.68,LAMA-DG3,LAMA,Critical,Disk,24 Core,,463.77 GB,/QHlogs,231.88 GB,231.88 GB
03:December:2025 03:29:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,O:,1.46 TB,1.46 TB
03:December:2025 03:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,5.50 TB,F:,2.75 TB,2.75 TB
03:December:2025 03:34:44,Critical 50% - Disk,CA,172.16.0.166,Smc,DBA-Team,Critical,Disk,16 Core,,2.00 TB,E:,1.00 TB,1.00 TB
03:December:2025 03:34:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,999.98 GB,H:,499.99 GB,499.99 GB
03:December:2025 03:34:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,T:,1.46 TB,1.46 TB
03:December:2025 03:36:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,D:,"87.32GB
Server Details",50.00%
03:December:2025 03:39:51,Critical 90% - Disk,CA,172.16.1.144,Middleware,Middleware,Critical,Disk,4 Core,,80.15 GB,/,8.02 GB,72.14 GB
03:December:2025 03:39:56,Critical 50% - Disk,CA,172.16.1.69,Optimum,Optimum,Critical,Disk,8 Core,,899.98 GB,G:,449.99 GB,449.99 GB
03:December:2025 03:39:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,S:,1.46 TB,1.46 TB
03:December:2025 03:41:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,C:,"70.86GB
Server Details",50.00%
03:December:2025 03:43:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.67 GB,173.24 GB
03:December:2025 03:44:18,Critical 50% - Disk,CA,172.16.0.79,SMC-Portfolio-MarketMojoDB,BackOffice,Critical,Disk,40 Core,,1.75 TB,F:,893.94 GB,893.94 GB
03:December:2025 03:44:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 03:46:49,Critical 50% - Disk,CA,172.16.0.251,Komal_System,Infra-Team,Critical,Disk,N/A,,N/A,E:,"91.42GB
Server Details",50.00%
03:December:2025 03:48:56,Critical 90% - Memory,CA,172.16.0.50,SMC-Focus,BackOffice,Critical,Memory,24 Core,191.91 GB,,,18.65 GB,173.26 GB
03:December:2025 03:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,199.50 GB,C:,99.75 GB,99.75 GB
03:December:2025 03:49:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,R:,1.46 TB,1.46 TB
03:December:2025 03:49:59,Critical 50% - Disk,CA,172.16.0.94,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
03:December:2025 03:54:59,Critical 50% - Disk,CA,172.16.0.116,PMLA,DBA-Team,Critical,Disk,40 Core,,1.75 TB,E:,893.87 GB,893.87 GB
03:December:2025 03:54:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,192.81 GB,C:,96.40 GB,96.40 GB
03:December:2025 03:59:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,P:,1.46 TB,1.46 TB
03:December:2025 03:59:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,894.25 GB,F:,447.12 GB,447.12 GB
03:December:2025 04:04:59,Critical 50% - Disk,CA,172.16.0.105,Optimum-Ventura,DBA-Team,Critical,Disk,40 Core,,700.39 GB,D:,350.19 GB,350.19 GB
03:December:2025 04:04:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,M:,1.46 TB,1.46 TB
03:December:2025 04:09:56,Critical 90% - Disk,CA,172.16.0.109,SMC-Focus,BackOffice,Critical,Disk,8 Core,,156.15 GB,C:,15.62 GB,140.54 GB
03:December:2025 04:09:59,Critical 50% - Disk,CA,172.16.0.95,Class,DBA-Team,Critical,Disk,64 Core,,2.91 TB,Q:,1.46 TB,1.46 TB
